"BehaviorSpace results (NetLogo 5.3)"
"Flocking.nlogo"
"experiment"
"02/10/2016 23:22:21:473 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-separate-turn","population","max-align-turn","max-cohere-turn","vision","minimum-separation","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"2","1.5","300","5","3","3","1","216","293","5.373333333333333","1.1825301201094818","89.52459035597694"
"3","1.5","300","5","3","3","1","343","299","7.84","1.047340160868043","93.81693114969977"
"4","1.5","300","5","3","3","1","336","299","6.773333333333333","1.0879109218828062","24.203900647640424"
"1","1.5","300","5","3","3","1","344","298","6.866666666666666","1.092627242386712","140.94546264517058"
"2","1.5","300","5","3","3","1","217","294","5.333333333333333","1.203873781189745","87.48661123363391"
"3","1.5","300","5","3","3","1","344","299","7.92","1.045964207753469","88.62657217673339"
"4","1.5","300","5","3","3","1","337","299","6.8133333333333335","1.0918217781555346","23.733899003522794"
"1","1.5","300","5","3","3","1","345","298","6.913333333333333","1.0997897745227134","145.8943772914649"
"2","1.5","300","5","3","3","1","218","294","5.3533333333333335","1.2243678708102894","87.87899501599694"
"4","1.5","300","5","3","3","1","338","299","6.846666666666667","1.0905998931481455","23.30972727047021"
"3","1.5","300","5","3","3","1","345","299","8.04","1.0230343080166158","97.21209663688475"
"1","1.5","300","5","3","3","1","346","298","6.96","1.0786261020647925","145.35942594344704"
"2","1.5","300","5","3","3","1","219","290","5.366666666666666","1.2197833385590136","88.19027421406633"
"4","1.5","300","5","3","3","1","339","300","6.846666666666667","1.0808194874861872","23.294823145882756"
"3","1.5","300","5","3","3","1","346","299","8.053333333333333","1.0162464923063605","100.26579028144815"
"1","1.5","300","5","3","3","1","347","298","7.033333333333333","1.069578179636439","145.23359737717277"
"2","1.5","300","5","3","3","1","220","290","5.34","1.220693676213329","85.72182685522014"
"4","1.5","300","5","3","3","1","340","300","6.96","1.0528444453331987","23.386032313429737"
"3","1.5","300","5","3","3","1","347","299","8.106666666666667","1.0085752324307764","95.3955563904112"
"1","1.5","300","5","3","3","1","348","298","7.1","1.0621818907473013","151.70430048122324"
"2","1.5","300","5","3","3","1","221","291","5.42","1.2206701219528018","88.4450854253553"
"4","1.5","300","5","3","3","1","341","300","7.006666666666667","1.0300248140399673","23.677264725484044"
"3","1.5","300","5","3","3","1","348","299","8.046666666666667","1.01478519536009","95.44745606722056"
"1","1.5","300","5","3","3","1","349","298","7.073333333333333","1.0544647332207042","152.64033597120363"
"2","1.5","300","5","3","3","1","222","290","5.6466666666666665","1.20110821874173","85.9134370563617"
"4","1.5","300","5","3","3","1","342","300","7.06","1.0230516174002287","23.77078930506034"
"3","1.5","300","5","3","3","1","349","299","8.1","1.009309386582143","97.10249318620181"
"1","1.5","300","5","3","3","1","350","298","7.033333333333333","1.0487933004068122","152.60556692026788"
"2","1.5","300","5","3","3","1","223","290","5.793333333333333","1.1956777116148576","84.55155905822606"
"4","1.5","300","5","3","3","1","343","300","7.093333333333334","1.0291013794008457","23.758300440180967"
"3","1.5","300","5","3","3","1","350","300","8.093333333333334","1.010365424894802","101.8217561675395"
"1","1.5","300","5","3","3","1","351","298","7.14","1.054973737189461","148.87160218034597"
"2","1.5","300","5","3","3","1","224","294","5.88","1.1933616032209953","85.95614505938295"
"4","1.5","300","5","3","3","1","344","300","7.066666666666666","1.0267484686173243","23.36830430124927"
"3","1.5","300","5","3","3","1","351","300","8.126666666666667","1.0145295184699854","101.76910356240288"
"1","1.5","300","5","3","3","1","352","298","7.093333333333334","1.0518437946040349","147.74742842996244"
"2","1.5","300","5","3","3","1","225","293","5.82","1.18756760949284","82.11141342304231"
"4","1.5","300","5","3","3","1","345","300","7.113333333333333","1.0293703008959607","23.310950905400578"
"3","1.5","300","5","3","3","1","352","300","8.06","1.01597562286852","97.15956822360164"
"1","1.5","300","5","3","3","1","353","298","7.113333333333333","1.042960075019453","142.2791863942653"
"2","1.5","300","5","3","3","1","226","294","5.8533333333333335","1.1978065026293598","80.56226392895529"
"4","1.5","300","5","3","3","1","346","300","7.12","1.0246353761193512","23.25825447461478"
"3","1.5","300","5","3","3","1","353","300","8.08","1.012983992332976","97.06610269997418"
"1","1.5","300","5","3","3","1","354","298","7.193333333333333","1.034987073393974","140.75418013010213"
"2","1.5","300","5","3","3","1","227","293","5.766666666666667","1.2116914936530059","82.36795466976929"
"4","1.5","300","5","3","3","1","347","300","7.1866666666666665","1.0167141001964382","23.178149864800147"
"3","1.5","300","5","3","3","1","354","300","8.02","1.0151564421766013","95.34592276806556"
"1","1.5","300","5","3","3","1","355","298","7.246666666666667","1.0371602761790533","144.2572300394203"
"2","1.5","300","5","3","3","1","228","294","5.62","1.2239878817468535","79.78792186196104"
"4","1.5","300","5","3","3","1","348","300","7.246666666666667","1.0111434236039196","23.335870771224833"
"3","1.5","300","5","3","3","1","355","300","7.993333333333333","1.0098866754002098","99.95972592072398"
"1","1.5","300","5","3","3","1","356","298","7.3","1.0326335643339075","144.9451945214735"
"2","1.5","300","5","3","3","1","229","293","5.6","1.2109066135833892","78.60477134592804"
"4","1.5","300","5","3","3","1","349","300","7.266666666666667","1.0049605118854283","23.489146692876204"
"1","1.5","300","5","3","3","1","357","298","7.333333333333333","1.0263497541591287","148.22605310479497"
"3","1.5","300","5","3","3","1","356","300","7.986666666666666","0.9947077287197531","102.78460228089021"
"2","1.5","300","5","3","3","1","230","292","5.62","1.1947734731830615","73.86058680171362"
"4","1.5","300","5","3","3","1","350","300","7.346666666666667","0.98904248977391","23.771745365619385"
"1","1.5","300","5","3","3","1","358","299","7.3533333333333335","1.02971308662557","149.67853292091309"
"2","1.5","300","5","3","3","1","231","295","5.88","1.171067304095","71.3930445871951"
"3","1.5","300","5","3","3","1","357","300","7.92","0.9949716652867572","98.27757814813805"
"4","1.5","300","5","3","3","1","351","300","7.34","0.9862162960700542","23.649519961610086"
"1","1.5","300","5","3","3","1","359","299","7.4","1.0301902256172046","148.55938218991173"
"3","1.5","300","5","3","3","1","358","300","7.88","1.0013285886116259","99.56453838566576"
"4","1.5","300","5","3","3","1","352","300","7.36","0.9991455427591354","23.653464366424746"
"2","1.5","300","5","3","3","1","232","294","6.073333333333333","1.1709688990705338","70.9531695778465"
"1","1.5","300","5","3","3","1","360","299","7.38","1.0331895204617927","145.99256021338135"
"3","1.5","300","5","3","3","1","359","300","7.766666666666667","1.0145014286191039","103.89097569146999"
"2","1.5","300","5","3","3","1","233","294","6.273333333333333","1.1680027257270373","68.73063066001812"
"4","1.5","300","5","3","3","1","353","300","7.46","1.0148370190461125","23.545162507952373"
"1","1.5","300","5","3","3","1","361","299","7.406666666666666","1.0396063343626136","149.2997914111005"
"3","1.5","300","5","3","3","1","360","300","7.706666666666667","1.0167250316096066","108.15917208807384"
"2","1.5","300","5","3","3","1","234","293","6.326666666666667","1.186810991287139","68.4194804756024"
"4","1.5","300","5","3","3","1","354","300","7.513333333333334","1.025440597066597","23.366929721981826"
"1","1.5","300","5","3","3","1","362","299","7.3933333333333335","1.0415475510473389","147.48238553174096"
"3","1.5","300","5","3","3","1","361","300","7.593333333333334","1.0179228672292506","109.4156417805847"
"2","1.5","300","5","3","3","1","235","291","6.34","1.2031011240562075","70.14489452172384"
"4","1.5","300","5","3","3","1","355","300","7.413333333333333","1.030321583326281","23.427070713341454"
"1","1.5","300","5","3","3","1","363","299","7.32","1.0354896327057186","148.22422854664154"
"3","1.5","300","5","3","3","1","362","300","7.573333333333333","1.0323164202172879","109.51938427358765"
"2","1.5","300","5","3","3","1","236","293","6.18","1.2100940804171183","71.78732600718737"
"4","1.5","300","5","3","3","1","356","300","7.433333333333334","1.049917878521524","23.593143799970417"
"1","1.5","300","5","3","3","1","364","299","7.273333333333333","1.0216640587441508","146.89083674492755"
"3","1.5","300","5","3","3","1","363","300","7.553333333333334","1.0261148042680748","99.63342420636143"
"2","1.5","300","5","3","3","1","237","292","5.94","1.1956396535200406","69.85650733616453"
"4","1.5","300","5","3","3","1","357","300","7.413333333333333","1.0592268533327849","23.635116384202718"
"1","1.5","300","5","3","3","1","365","299","7.3","1.0144042171165888","151.57296049722973"
"2","1.5","300","5","3","3","1","238","291","5.76","1.171197662855968","68.1097274692163"
"1","1.5","300","5","3","3","1","366","299","7.253333333333333","1.0037246594783806","150.92710520944823"
"2","1.5","300","5","3","3","1","239","291","5.886666666666667","1.1766649001055234","68.14807710745453"
"3","1.5","300","5","3","3","1","364","300","7.586666666666667","1.0180214803498064","95.07780861710854"
"4","1.5","300","5","3","3","1","358","300","7.413333333333333","1.0498683694508224","23.71042603848027"
"1","1.5","300","5","3","3","1","367","299","7.206666666666667","1.0042271302459254","150.85568808041384"
"3","1.5","300","5","3","3","1","365","300","7.46","1.0241748683762035","96.67981776564375"
"4","1.5","300","5","3","3","1","359","300","7.42","1.037283823043705","23.774262251578865"
"2","1.5","300","5","3","3","1","240","291","6.053333333333334","1.1718024072731426","70.03333651375783"
"1","1.5","300","5","3","3","1","368","299","7.293333333333333","1.0130894313890566","152.67796021018566"
"3","1.5","300","5","3","3","1","366","300","7.466666666666667","1.0289235791433098","102.91212386064217"
"4","1.5","300","5","3","3","1","360","300","7.446666666666666","1.0282568176061146","23.922505252374258"
"2","1.5","300","5","3","3","1","241","293","6.153333333333333","1.1658005543447414","73.51539662199615"
"1","1.5","300","5","3","3","1","369","299","7.18","1.003758684484711","151.730712987807"
"3","1.5","300","5","3","3","1","367","300","7.486666666666666","1.0405096474429323","109.92814921777534"
"4","1.5","300","5","3","3","1","361","300","7.42","1.0107947504275152","23.830054980015362"
"2","1.5","300","5","3","3","1","242","293","6.206666666666667","1.188556189555448","73.40106260654966"
"1","1.5","300","5","3","3","1","370","299","7.193333333333333","1.0038681120488437","149.86781127190912"
"3","1.5","300","5","3","3","1","368","300","7.506666666666667","1.0358163645747218","104.71048835534155"
"4","1.5","300","5","3","3","1","362","300","7.486666666666666","0.9900181350667231","23.61855738716712"
"2","1.5","300","5","3","3","1","243","293","6.153333333333333","1.1971009774352952","73.28718757061765"
"1","1.5","300","5","3","3","1","371","299","7.193333333333333","1.008714514040847","148.27674171778352"
"3","1.5","300","5","3","3","1","369","300","7.5","1.03841159571372","97.31589841261756"
"4","1.5","300","5","3","3","1","363","299","7.466666666666667","0.9851169388614592","23.3396428070894"
"2","1.5","300","5","3","3","1","244","291","6.266666666666667","1.1928817620589798","67.49185517838559"
"1","1.5","300","5","3","3","1","372","299","7.153333333333333","1.016233370628677","148.60814457692607"
"3","1.5","300","5","3","3","1","370","300","7.473333333333334","1.0438401859878017","87.1626648813722"
"4","1.5","300","5","3","3","1","364","299","7.506666666666667","0.9963931068358679","23.004572362595326"
"2","1.5","300","5","3","3","1","245","290","6.366666666666666","1.197104668373907","67.038149203903"
"1","1.5","300","5","3","3","1","373","299","7.12","1.035385106584269","153.4473025739222"
"4","1.5","300","5","3","3","1","365","299","7.473333333333334","1.0134998793669383","22.71718172349493"
"3","1.5","300","5","3","3","1","371","300","7.34","1.0448096857865667","88.86666681138296"
"2","1.5","300","5","3","3","1","246","290","6.493333333333333","1.2172155775225102","66.89906906481464"
"1","1.5","300","5","3","3","1","374","299","7.08","1.0609582722878539","155.6274016550442"
"4","1.5","300","5","3","3","1","366","299","7.373333333333333","1.0425491359927745","22.449981363458402"
"2","1.5","300","5","3","3","1","247","290","6.453333333333333","1.2631710078109804","66.8266441993601"
"3","1.5","300","5","3","3","1","372","300","7.413333333333333","1.044246549005086","95.59855884453098"
"1","1.5","300","5","3","3","1","375","299","7.08","1.0742912550784893","156.50412009023438"
"4","1.5","300","5","3","3","1","367","299","7.26","1.0670169101900377","22.146672266119968"
"3","1.5","300","5","3","3","1","373","300","7.446666666666666","1.040464112903213","100.20235750336539"
"2","1.5","300","5","3","3","1","248","289","6.32","1.2898963820774714","69.06917256778377"
"1","1.5","300","5","3","3","1","376","299","7.053333333333334","1.0624055110824875","157.53779799486642"
"4","1.5","300","5","3","3","1","368","299","7.22","1.0714137661889824","21.947801012482056"
"3","1.5","300","5","3","3","1","374","300","7.44","1.0315421643004115","100.0237127163686"
"2","1.5","300","5","3","3","1","249","289","6.273333333333333","1.3033115698544044","70.74152461278351"
"1","1.5","300","5","3","3","1","377","299","7.046666666666667","1.0588394784418462","154.68992167691854"
"4","1.5","300","5","3","3","1","369","299","7.286666666666667","1.0611332389144543","21.74744127722484"
"3","1.5","300","5","3","3","1","375","300","7.453333333333333","1.0233436255729327","105.8194007384227"
"2","1.5","300","5","3","3","1","250","288","6.213333333333333","1.3121799160658503","68.71012240708664"
"1","1.5","300","5","3","3","1","378","299","7.073333333333333","1.0655334075664298","153.57248197992288"
"4","1.5","300","5","3","3","1","370","299","7.406666666666666","1.0562596195273508","21.544119600576707"
"3","1.5","300","5","3","3","1","376","300","7.5","1.010218764536258","96.85049670420217"
"2","1.5","300","5","3","3","1","251","287","6.373333333333333","1.297611626066687","66.9143523134362"
"1","1.5","300","5","3","3","1","379","299","7.213333333333333","1.0788689942996497","155.1265991217372"
"4","1.5","300","5","3","3","1","371","299","7.526666666666666","1.044914298389197","21.484264803404535"
"3","1.5","300","5","3","3","1","377","300","7.513333333333334","1.0116243669978748","108.56448355352268"
"2","1.5","300","5","3","3","1","252","286","6.36","1.2969574186482833","69.04481793381551"
"1","1.5","300","5","3","3","1","380","299","7.26","1.079209321417669","151.55448761157746"
